CRN,Course,Section,Title,Hours,Area of LLC,Type,Days,Time,Location,Instructor,Seats Still Available,STATUS,Enrolled,Capacity,Reserved,Reserved Available,Unreserved,Unreserved Available,Low Cost Textbook,
"8010","FNAR 117","2","3D Design","3","","Stu","TR","1400-1620","TFAC 119","Henry, Gregory","5","Open","12","17","","","","","",
"8011","FNAR 118","1","2D Design","3","","Stu","TR","1030-1250","TFAC 325","Harris, Christi","2","Open","15","17","","","","","",
"8012","FNAR 118","2","2D Design","3","","Stu","TR","1800-2020","TFAC 325","Davis, James","0","Closed","17","17","","","","","",
"8013","FNAR 121","1","Drawing I","3","  AICE","Stu","TR","1400-1620","TFAC 318","Harris, Christi","1","Open","16","17","","","","","",
"8014","FNAR 128","1","Introduction to Digital Media","3","  AICE","Stu","MW","1030-1250","TFAC 228","Skees, Alan","-1","Closed","17","16","","","","","",
"8015","FNAR 201","1M","World Art in Context I","3","  AICE","Lec","MWF","1300-1350","TFAC 205","Wampler, Michelle","0","Closed","25","25","","","","","",
"8016","FNAR 201","2M","World Art in Context I","3","  AICE","Lec","TR","1330-1445","TFAC 102","O&#39;Connor-Salomon, Kelly","6","Open","89","95","","","","","",
"8017","FNAR 201","3M","World Art in Context I","3","  AICE","Lec","TR","1100-1215","TFAC 205","O&#39;Connor-Salomon, Kelly","1","Open","24","25","","","","","",
"8018","FNAR 202","1M","World Arts in Context II","3","  AICE","Lec","MWF","1000-1050","TFAC 205","Richardson, Margaret","0","Closed","25","25","","","","","",
"8019","FNAR 202","2M","World Arts in Context II","3","  AICE","Lec","MWF","1100-1150","TFAC 102","Richardson, Margaret","6","Open","89","95","","","","","",
"8020","FNAR 202","3","World Arts in Context II","3","  AICE","Lec","MWF","1400-1450","TFAC 205","Wampler, Michelle","0","Closed","28","28","","","","","",
"8021","FNAR 202","4M","World Arts in Context II","3","  AICE","Lec","MWF","1500-1550","TFAC 205","Wampler, Michelle","1","Open","24","25","","","","","",
"8022","FNAR 205","1","Digital Photography","3","  AICE","Stu","TR","1400-1620","TFAC 219","Skees, Kristin","0","Closed","16","16","","","","","",
"8023","FNAR 227","1","Darkroom Photography","3","","Stu","TR","1030-1250","TFAC 217","Bavaria, Christopher","4","Open","8","12","","","","","",
"8024","FNAR 227","2","Darkroom Photography","3","","Stu","TR","1400-1620","TFAC 217","Bavaria, Christopher","3","Open","9","12","","","","","",
"8025","FNAR 241","1","Ceramics I","3","  AICE","Stu","TR","1800-2020","TFAC 121","Henry, Gregory","0","Closed","16","16","","","","","",
"8026","FNAR 251","1","Sculpture I","3","","Stu","MW","1400-1620","TFAC 119","Henry, Gregory","5","Open","7","12","","","","","",
"8027","FNAR 322","1","Figure Drawing","3","","Stu","TR","0800-1020","TFAC 318","Harris, Christi","1","Open","16","17","","","","","",
"8028","FNAR 333","1","Video Art","3","  AICE","Stu","MW","1030-1250","TFAC 219","Skees, Kristin","4","Open","12","16","","","","","",
"8029","FNAR 334","1","Graphic Design Concepts","3","","Stu","MW","0800-1020","TFAC 228","Skees, Alan","2","Open","14","16","","","","","",
"8030","FNAR 336","1","Typography","3","","Stu","MW","1400-1620","TFAC 228","Skees, Alan","0","Closed","16","16","","","","","",
"8031","FNAR 351","1","Advanced Sculpture","3","","Stu","MW","1400-1620","TFAC 119","Henry, Gregory","4","Open","1","5","","","","","",
"8032","FNAR 372","1","Arts in the United States","3","  AICE","Lec","MW","1600-1715","TFAC 205","Koons, Hollis","7","Open","18","25","","","","","",
"8033","FNAR 377","1","Contemporary Art","3","","Lec","MWF","1300-1350","TFAC 102","Richardson, Margaret","3","Open","22","25","","","","","",
"8034","FNAR 388","1","Artist&#39;s Portfolio","3","","Stu","MW","1030-1250","TFAC 325","Lytle, Ryan","3","Open","16","19","","","","","",
"9262","FNAR 401","1","IND ST: Darkroom Photo Portfol","3","","Ind","","","ARR ","Skees, Kristin","-2","Closed","2","0","","","","","",
"9345","FNAR 401","2","Adv Studio Study Print","3","","Ind","","","ARR ","Skees, Alan","-1","Closed","1","0","","","","","",
"8035","FNAR 402","1","Advanced Studio Topics","3","","Stu","TR","1030-1250","TFAC 311","Skees, Kristin","0","Closed","18","18","","","","","",
"8036","FNAR 403","1","WI:Adv Topics in Art History","3","  WI","Lec","TR","1500-1615","TFAC 102","Erhardt, Michelle","4","Open","17","21","","","","","",
"9281","FNAR 491","1","PRT: Video Intern","3","","Pra","","","ARR ","Skees, Kristin","-1","Closed","1","0","","","","","",
"9312","FNAR 491","2","PRT: Graphic Design Intsp Army","3","","Pra","","","ARR ","Erhardt, Michelle","-1","Closed","1","0","","","","","",
"9355","FNAR 491","3","PRT: Design &amp; Marketing Intern","3","","Pra","","","ARR ","Erhardt, Michelle","-1","Closed","1","0","","","","","",
"9364","FNAR 491","4","PRT: ANH Museum Internship","3","","Pra","","","ARR ","Erhardt, Michelle","-1","Closed","1","0","","","","","",
"9368","FNAR 491","5","PRT: Museum Studies Internship","3","","Pra","","","ARR ","Erhardt, Michelle","-1","Closed","1","0","","","","","",
"9328","FNAR 499","1","IND ST: Nigerian Art","3","","Ind","","","ARR ","Erhardt, Michelle","-1","Closed","1","0","","","","","",
"8037","FNAR 534","1","Theory &amp; Practice of Art Educ","3","","Lec","R","1730-2020","TFAC 311","Sears, Rhiannen","11","Open","1","12","","","","","",
"8905","FREN 101","1R","Beginning French I","3","","Lec","MWF","0800-0850","MCM 260","Siewe Seuchie, Patricia","1","Open","21","22","","","","","",
"8906","FREN 101","2R","Beginning French I","3","","Lec","MWF","0900-0950","MCM 260","Siewe Seuchie, Patricia","0","Closed","22","22","","","","","",
"8907","FREN 200","1R","Eff Comm in French","3","  LLFL","Lec","TR","0800-0915","FERG 220","Poosson, Sylvain","8","Open","14","22","","","","","",
"8908","FREN 200","2R","Eff Comm in French","3","  LLFL","Lec","TR","0930-1045","FERG 220","Poosson, Sylvain","6","Open","16","22","","","","","",
"8909","FREN 200","3R","Eff Comm in French","3","  LLFL","Lec","TR","1800-1915","MCM 257","Poosson, Sylvain","4","Open","18","22","","","","","",
"8910","FREN 201","1R","Intermediate French I","3","  LLFL","Lec","MWF","1100-1150","MCM 316","Siewe Seuchie, Patricia","1","Open","21","22","","","","","",
"8911","FREN 301","1R","Grammar and Composition","3","  LLFL","Lec","MWF","1200-1250","MCM 316","Siewe Seuchie, Patricia","8","Open","11","19","","","","","",
"8912","FREN 310","1R","Practical French Phonetics","3","  LLFL","Lec","MWF","1000-1050","MCM 314","Mulryan, Michael","3","Open","16","19","","","","","",
"8949","GEOG 210","1","Intro to Human Geography","3","","Lec","TR","0930-1045","FORBES 2070C","Bono, Federica","0","Closed","24","24","","","","","Yes",
"8950","GEOG 211","1M","Geog of Human-Enviro Interact","3","  AINW","Lec","TR","0930-1045","MCM 101","Finn, John","1","Open","98","99","","","","","",
"9169","GEOG 295","1","SPC TP: Intro to GIS","4","","Lec","T","1800-2145","LUTR 157","Younica, Anne","11","Open","8","19","","","","","",
"9314","GERM 101","1","Beginning German I","3","","Lec","MWF","1200-1250","MCM 257","Castle, Jeffrey","2","Open","20","22","","","","","",
"8913","GERM 101","1R","Beginning German I","3","","Lec","MWF","0900-0950","MCM 162","Castle, Jeffrey","9","Open","13","22","","","","","",
"8914","GERM 101","2R","Beginning German I","3","","Lec","MWF","1000-1050","MCM 162","Castle, Jeffrey","3","Open","19","22","","","","","",
"8915","GERM 200","1","Effective Comm in German","3","  LLFL","Lec","MWF","0900-0950","MCM 160","Deiulio, Laura","-3","Closed","25","22","","","","","",
"8917","GERM 200","3R","Effective Comm in German","3","  LLFL","Lec","MW","1600-1715","MCM 314","Seltzer, Karis","6","Open","16","22","","","","","",
"8918","GERM 200","4M","Effective Comm in German","3","  LLFL","Lec","MW","1800-1915","MCM 314","Seltzer, Karis","10","Open","12","22","","","","","",
"8919","GERM 308","1R","Conversation via Cinema","3","  LLFL","Lec","MWF","1200-1250","MCM 160","Deiulio, Laura","7","Open","12","19","","","","","Yes",
"9209","GERM 311","1","German Cultural History I","3","  LLFL","Lec","MWF","1400-1450","MCM 200C","Deiulio, Laura","0","Closed","4","4","","","","","Yes",
"8970","GREK 101","1R","Beginning Ancient Greek I","3","","Lec","MWF","1200-1250","MCM 314","Padilla, Mark","12","Open","7","19","","","","","Yes",
"8546","HIST 111","1M","Ancient and Medieval World","3","  AIGM","Lec","MWF","1100-1150","MCM 160","Cartwright, Charlotte","1","Open","24","25","","","","","Yes",
"8547","HIST 111","2","Ancient and Medieval World","3","  AIGM","Lec","TR","1500-1615","MCM 360","Santoro, Anthony","4","Open","21","25","","","","","Yes",
"8548","HIST 111","3M","Ancient and Medieval World","3","  AIGM","Lec","TR","1630-1745","MCM 360","Santoro, Anthony","5","Open","20","25","","","","","Yes",
"8549","HIST 111","4","Ancient and Medieval World","3","  AIGM","Lec","W","1800-2100","MCM 101","Santoro, Anthony","9","Open","16","25","","","","","Yes",
"8550","HIST 112","1M","The Modern World","3","  AIGM","Lec","MWF","1000-1050","MCM 216","Connell, William","0","Closed","25","25","","","","","Yes",
"8551","HIST 112","2M","The Modern World","3","  AIGM","Lec","MWF","1100-1150","MCM 216","Connell, William","1","Open","24","25","","","","","Yes",
"8552","HIST 112","3C","The Modern World","3","  AIGM","Lec","MWF","1100-1150","MCM 312","Harshman, Matthew","0","Closed","25","25","","","","","Yes",
"8553","HIST 112","4","The Modern World","3","  AIGM","Lec","MWF","1200-1250","MCM 312","Harshman, Matthew","4","Open","21","25","","","","","Yes",
"8555","HIST 112","6C","The Modern World","3","  AIGM","Lec","TR","1100-1215","MCM 200C","Xu, Xiaoqun","0","Closed","18","18","","","","","Yes",
"8556","HIST 112","7C","The Modern World","3","  AIGM","Lec","TR","1100-1215","MCM 310","Black, Sara","0","Closed","25","25","","","","","Yes",
"8557","HIST 112","8R","The Modern World","3","  AIGM","Lec","TR","1330-1445","MCM 110","Xu, Xiaoqun","3","Open","23","26","","","","","Yes",
"8558","HIST 121","1","Early America to the Civil War","3","  AIDE","Lec","MWF","0900-0950","MCM 312","Hamilton, Phillip","0","Closed","25","25","","","","","Yes",
"8559","HIST 121","2C","Early America to the Civil War","3","  AIDE","Lec","MWF","0900-0950","MCM 212","Shuck-Hall, Sheri","2","Open","23","25","","","","","Yes",
"8560","HIST 121","3","Early America to the Civil War","3","  AIDE","Lec","MWF","1000-1050","MCM 312","Hamilton, Phillip","1","Open","24","25","","","","","Yes",
"8561","HIST 121","4","Early America to the Civil War","3","  AIDE","Lec","MWF","1200-1250","MCM 210","Wood, Elizabeth","1","Open","24","25","","","","","Yes",
"8562","HIST 121","5","Early America to the Civil War","3","  AIDE","Lec","MWF","1200-1250","MCM 360","Stokes, Brian","0","Closed","25","25","","","","","Yes",
"8563","HIST 121","6C","Early America to the Civil War","3","  AIDE","Lec","MW","1800-1915","MCM 210","Allegro, James","0","Closed","25","25","","","","","Yes",
"8564","HIST 122","1","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","MWF","0900-0950","MCM 216","Stokes, Brian","0","Closed","25","25","","","","","Yes",
"9274","HIST 122","2M","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","TR","0930-1045","MCM 162","Allison, James","1","Open","24","25","","","","","",
"8567","HIST 122","4","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","MWF","1400-1450","MCM 210","Harshman, Matthew","2","Open","23","25","","","","","Yes",
"8568","HIST 122","5M","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","TR","0930-1045","MCM 260","Puaca, Laura","0","Closed","25","25","","","","","Yes",
"8569","HIST 122","6","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","TR","1100-1215","MCM 260","Puaca, Laura","1","Open","24","25","","","","","Yes",
"8570","HIST 122","7M","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","TR","1330-1445","MCM 260","Allison, James","1","Open","24","25","","","","","Yes",
"8571","HIST 211","1","Comic Books &amp; American Society","3","  AICE","Lec","MWF","1300-1350","MCM 360","Puaca, Brian","0","Closed","25","25","","","","","Yes",
"8572","HIST 211","2M","Comic Books &amp; American Society","3","  AICE","Lec","MWF","1400-1450","MCM 360","Puaca, Brian","0","Closed","25","25","","","","","Yes",
"8573","HIST 213","1","Greek &amp; Roman Warfare","3","  AIWT","Lec","TR","1630-1745","MCM 362","Kreiner, Jared","2","Open","23","25","","","","","Yes",
"8574","HIST 214","1","The Black Death","3","  AIWT","Lec","MWF","1300-1350","MCM 310","Cartwright, Charlotte","1","Open","24","25","","","","","Yes",
"8575","HIST 214","2M","The Black Death","3","  AIWT","Lec","MWF","1400-1450","MCM 310","Cartwright, Charlotte","2","Open","23","25","","","","","Yes",
"8576","HIST 217","1M","Social History of American Law","3","  AIDE","Lec","MW","1600-1715","MCM 257","Allegro, James","1","Open","24","25","","","","","Yes",
"8577","HIST 300","1","WI: Hist Mthd, Histor &amp; Career","3","  WI","Lec","TR","0930-1045","MCM 316","Hyland, John","0","Closed","12","12","","","","","Yes",
"8578","HIST 300","2","WI: Hist Mthd, Histor &amp; Career","3","  WI","Lec","TR","1100-1215","MCM 316","Hyland, John","-1","Closed","13","12","","","","","Yes",
"8579","HIST 302","1","The Roman Republic","3","","Lec","TR","1330-1445","MCM 312","Hyland, John","0","Closed","19","19","","","","","Yes",
"8580","HIST 306","1","Revoltns in France 1750-1918","3","","Lec","TR","0930-1045","MCM 307","Black, Sara","2","Open","17","19","","","","","Yes",
"8582","HIST 336","1","American Foreign Relations","3","","Lec","MWF","1000-1050","MCM 310","Falk, Andrew","-2","Closed","21","19","","","","","Yes",
"8583","HIST 346","1","Hist of the American Frontier","3","","Lec","TR","1500-1615","MCM 366","Allison, James","1","Open","18","19","","","","","Yes",
"8584","HIST 350","1","American Indians","3","","Lec","MWF","1000-1050","MCM 212","Shuck-Hall, Sheri","0","Closed","19","19","","","","","Yes",
"8585","HIST 354","1","Amer. Revol &amp; Early Republic","3","","Lec","MWF","1200-1250","MCM 307","Hamilton, Phillip","0","Closed","19","19","","","","","Yes",
"8586","HIST 367","1","Modern Chinese History","3","","Lec","TR","1630-1745","MCM 316","Xu, Xiaoqun","2","Open","17","19","","","","","Yes",
"8587","HIST 379","1","Early Middle Ages","3","","Lec","MW","1600-1715","MCM 366","Cartwright, Charlotte","0","Closed","19","19","","","","","Yes",
"8588","HIST 389","1","Comparative Slavery","3","","Lec","MWF","1300-1350","MCM 307","Wood, Elizabeth","1","Open","18","19","","","","","Yes",
"8589","HIST 432","1","WWII in European Memory","3","","Lec","M","1800-2100","MCM 114","Puaca, Brian","10","Open","9","19","","","","","Yes",
"8590","HIST 462","1","The Mexican Revolution","3","","Lec","MWF","1300-1350","MCM 164","Connell, William","1","Open","14","15","","","","","Yes",
"8592","HIST 490","1","WI: Senior Seminar","3","  WI","Lec","T","1800-2045","MCM 312","Black, Sara","-6","Closed","18","12","","","","","Yes",
"8594","HIST 510","1","The Amer Historian as Teacher","3","","Lec","M","1600-1845","MCM 364","Wood, Elizabeth","7","Open","8","15","","","","","",
"8595","HIST 570","1","Mthds-Teach/Assess Soc Studies","3","","Lec","W","1600-1845","MCM 316","Wood, Elizabeth","11","Open","4","15","","","","","Yes",
"9117","HONR 010","1C","First Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","8","Open","41","49","","","","","",
"9118","HONR 010","2C","First Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","11","Open","38","49","","","","","",
"9119","HONR 010","3C","First Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","15","Open","34","49","","","","","",
"9087","HONR 020","1","Second Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","1","Open","48","49","","","","","",
"9088","HONR 020","2","Second Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","19","Open","30","49","","","","","",
"9089","HONR 020","3","Second Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","31","Open","18","49","","","","","",
"9090","HONR 030","1","Third Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","0","Closed","49","49","","","","","",
"9091","HONR 030","2","Third Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","4","Open","45","49","","","","","",
"9092","HONR 030","3","Third Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","38","Open","11","49","","","","","",
"9093","HONR 040","1","Fourth Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","0","Closed","49","49","","","","","",
"9120","HONR 040","2","Fourth Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","20","Open","29","49","","","","","",
"9121","HONR 040","3","Fourth Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","36","Open","13","49","","","","","",
"9094","HONR 100","1C","Early Field Experience Educatn","3","  HON","Lec","MWF","1000-1050","FORBES 2012","Kuster, George","3","Open","16","19","","","","","",
"9095","HONR 100","2C","Science and Controversy","3","  HON","Lec","MW","1600-1715","FORBES 2014","Webb, Lisa","1","Open","18","19","","","","","",
"9111","HONR 100","3C","Baseball and Humanity","3","  HON","Lec","MWF","1100-1150","TRIB 208","Cusher, Brent","3","Open","16","19","","","","","",
"9115","HONR 100","4C","Myth Matters","3","  HON","Lec","MWF","1400-1450","MCM 207","Thompson, John","4","Open","15","19","","","","","",
"9116","HONR 100","5C","Indigenous Peoples","3","  HON","Lec","MWF","1400-1450","LUTR 372","Loy, Christopher","8","Open","11","19","","","","","",
"9140","HONR 100","6F","Decon Apple: CS on Tech Giant","3","  HON","Lec","MWF","1000-1050","MCM 110","Hettche, Matthew","0","Closed","19","19","","","","","",
"9293","HONR 100","7C","Miracles of Perception","3","  HON","Lec","TR","0930-1045","FORBES 3012","Lipatova, Olga","0","Closed","19","19","","","","","",
"9157","HONR 310","1","Science &amp; Pols- Ches. Bay","3","  HON","Lec","MWF","0900-0950","FORBES 2088","Burke, Russell","0","Closed","19","19","","","","","",
"9159","HONR 310","3","Imagined &amp; Real Communities","3","  HON","Lec","MWF","1100-1150","MCM 314","Mulryan, Michael","4","Open","15","19","","","","","",
"9160","HONR 310","4","Dance Studies","3","  HON","Lec","TR","1330-1445","FERG 221","Bellecci, Ann","3","Open","16","19","","","","","",
"9161","HONR 310","5","Mindreaders","3","  HON","Lec","TR","0930-1045","TRIB 1210","Guajardo, Nicole","2","Open","17","19","","","","","",
"9162","HONR 310","6","Sport Fandom","3","  HON","Lec","TR","1100-1215","TRIB 1210","Shollen, S.","0","Closed","19","19","","","","","",
"9163","HONR 310","7","Social Detectives","3","  HON","Lec","TR","1330-1445","LUTR 137","Chakraborti, Rik","-1","Closed","20","19","","","","","",
"9100","HONR 382","1","HNRS: Civic Engagement","0 - 3","  HON","Pra","","","ARR ","Paul, Jay","2","Open","47","49","","","","","",
"9101","HONR 382","2","HNRS: Civic Engagement","0 - 3","  HON","Pra","","","ARR ","Paul, Jay","31","Open","18","49","","","","","",
"9102","HONR 383","1","HNRS: Study Abroad","0 - 3","  HON","Lec","","","ARR ","Paul, Jay","7","Open","42","49","","","","","",
"9103","HONR 383","2","HNRS: Study Abroad","0 - 3","  HON","Lec","","","ARR ","Paul, Jay","47","Open","2","49","","","","","",
"9200","HONR 399","1","IND ST: Early Field Exp in Edu","3","  HON","Ind","","","ARR ","Kuster, George","-1","Closed","1","0","","","","","",
"9105","HONR 484","1","Honors Portfolio","1","  HON","Ind","","","ARR ","Paul, Jay","37","Open","12","49","","","","","",
"9106","HONR 490","1","HNRS WI: Probl in Modern World","3","  HON  WI","Lec","TR","1100-1215","MCM 300B","Shelton, Crystal","-1","Closed","16","15","","","","","",
"9107","HONR 490","2","HNRS WI: Probl in Modern World","3","  HON  WI","Lec","MW","1600-1715","TRIB 208","Paul, Jay","0","Closed","15","15","","","","","",
"9108","HONR 490","3","HNRS WI: Probl in Modern World","3","  HON  WI","Lec","TR","1330-1445","TRIB 1210","Paul, Jay","-3","Closed","18","15","","","","","",
"9109","HONR 490","4","HNRS WI: Probl in Modern World","3","  HON  WI","Lec","MW","1800-1915","TRIB 1210","Salomon, David","6","Open","9","15","","","","","",
"9224","HORN 431","1","Applied Music: Horn","1","","Lab","","","ARR ","Slater, Stephen","-1","Closed","1","0","","","","","",
"9175","IDST 240","1","Medieval &amp; Early Modern Persp","3","  AIWT","Lec","MWF","1200-1250","FERG 207","Godwin, Laura","1","Open","24","25","","","","","",
"8925","IDST 250","1","Intro Civic Engmnt &amp; Soc Just","3","","Lec","TR","1630-1745","MCM 164","Covington, Brooke","10","Open","12","22","","","","","",
"8038","IDST 255","1","Intro Women, Gender &amp; Sexualty","3","  AIGM","Lec","TR","1330-1445","TFAC 204","Stern, Danielle","2","Open","17","19","","","","","",
"8927","IDST 267","1M","Intro - Latin American Studies","3","  AIGM","Lec","MWF","1000-1050","FERG 201","Anzzolin, Kevin","1","Open","23","24","","","","","Yes",
"8039","IDST 277","1","Intro to Museum Studies","3","","Lec","MW","1800-1915","TFAC 205","Abrams, Felicia","-2","Closed","23","21","","","","","",
"9207","IDST 490","1","IDST Capstone Project","3","","Ind","","","ARR ","Loy, Christopher","3","Open","3","6","","","","","",
"9331","IDST 499","1","IND ST: IDST Internship","3","","Ind","","","ARR ","Loy, Christopher","-1","Closed","1","0","","","","","",
"8934","ITAL 101","1R","Beginning Italian I","3","","Lec","TR","1330-1445","MCM 207","O&#39;Neal, Antonella","-1","Closed","20","19","","","","","",
"8935","ITAL 101","2R","Beginning Italian I","3","","Lec","TR","1500-1615","MCM 207","O&#39;Neal, Antonella","3","Open","16","19","","","","","",
"8936","ITAL 201","1R","Intermediate Italian I","3","  LLFL","Lec","TR","1100-1215","MCM 160","O&#39;Neal, Antonella","1","Open","22","23","","","","","",
"8937","LATN 101","1R","Beginning Latin I","3","","Lec","MWF","1100-1150","MCM 310","Buszard, Bradley","0","Closed","22","22","","","","","",
"8938","LATN 101","2R","Beginning Latin I","3","","Lec","MWF","1200-1250","MCM 310","Buszard, Bradley","-1","Closed","23","22","","","","","",
"8939","LATN 200","1","Latin and Its Living Legacy","3","  LLFL","Lec","MWF","1300-1350","MCM 216","Pollio, David","-3","Closed","25","22","","","","","",
"8940","LATN 200","2M","Latin and Its Living Legacy","3","  LLFL","Lec","TR","1330-1445","MCM 357","Kreiner, Jared","6","Open","16","22","","","","","",
"8941","LATN 200","3R","Latin and Its Living Legacy","3","  LLFL","Lec","TR","1500-1615","MCM 357","Kreiner, Jared","2","Open","20","22","","","","","",
"8942","LATN 301","1R","Lyric and Elegiac Poetry","3","  LLFL","Lec","MWF","0900-0950","MCM 310","Pollio, David","9","Open","5","14","","","","","",
"8490","LDSP 210","10C","Self, Group, and Leadership","3","","Lec","MWF","1200-1250","LUTR 242","Callahan, Kathleen","1","Open","25","26","","","","","Yes",
"8491","LDSP 210","11C","Self, Group, and Leadership","3","","Lec","MW","1800-1915","MCM 160","Dillon, Tyler","1","Open","18","19","","","","","Yes",
"8492","LDSP 210","12C","Self, Group, and Leadership","3","","Lec","TR","1630-1745","MCM 366","Hench, Jessica","0","Closed","19","19","","","","","Yes",
"8493","LDSP 210","13C","Self, Group, and Leadership","3","","Lec","TR","1800-1915","MCM 366","Hench, Jessica","0","Closed","19","19","","","","","Yes",
"8494","LDSP 210","14C","Self, Group, and Leadership","3","","Lec","MWF","0800-0850","MCM 262","Byrd-Poller, Lynda","3","Open","23","26","","","","","Yes",
"8495","LDSP 210","15F","Self, Group, and Leadership","3","","Lec","TR","1930-2045","LUTR 264","Reddy, William","3","Open","23","26","","","","","Yes",
"8496","LDSP 210","16F","Self, Group, and Leadership","3","","Lec","TR","1930-2045","LUTR 242","Cavallari, Elizabeth","5","Open","21","26","","","","","Yes",
"8497","LDSP 210","17F","Self, Group, and Leadership","3","","Lec","TR","1800-1915","LUTR 242","Carrico, Victoria","0","Closed","26","26","","","","","Yes",
"8498","LDSP 210","18F","Self, Group, and Leadership","3","","Lec","MWF","0900-0950","MCM 262","Byrd-Poller, Lynda","1","Open","25","26","","","","","Yes",
"8481","LDSP 210","1F","Self, Group, and Leadership","3","","Lec","TR","0800-0915","MCM 257","Lapke, Shalyn","0","Closed","26","26","","","","","Yes",
"8482","LDSP 210","2F","Self, Group, and Leadership","3","","Lec","TR","0930-1045","MCM 257","Lapke, Shalyn","0","Closed","19","19","","","","","Yes",
"8483","LDSP 210","3C","Self, Group, and Leadership","3","","Lec","TR","0800-0915","MCM 362","Harter, Nathan","1","Open","18","19","","","","","Yes",
"8484","LDSP 210","4F","Self, Group, and Leadership","3","","Lec","TR","0930-1045","MCM 362","Harter, Nathan","0","Closed","24","24","","","","","Yes",
"8485","LDSP 210","5C","Self, Group, and Leadership","3","","Lec","MWF","0900-0950","LUTR 347","Cusher, Brent","2","Open","24","26","","","","","Yes",
"8486","LDSP 210","6C","Self, Group, and Leadership","3","","Lec","TR","0930-1045","MCM 207","Camaioni, Molly","0","Closed","19","19","","","","","Yes",
"8487","LDSP 210","7C","Self, Group, and Leadership","3","","Lec","TR","1330-1445","MCM 212","Camaioni, Molly","0","Closed","26","26","","","","","Yes",
"8488","LDSP 210","8F","Self, Group, and Leadership","3","","Lec","TR","1500-1615","MCM 212","Camaioni, Molly","0","Closed","19","19","","","","","Yes",
"8489","LDSP 210","9C","Self, Group, and Leadership","3","","Lec","MWF","1100-1150","LUTR 264","Callahan, Kathleen","0","Closed","26","26","","","","","Yes",
"9174","LDSP 295","1","SPC TP: LDSP&amp; Transform of CNU","3","","Lec","T","1800-2100","TRIB 208","Trible, Paul","-1","Closed","20","19","","","","","",
"8499","LDSP 320","1","Leadership Through the Ages","3","","Lec","MWF","1200-1250","TRIB 208","Tian, Qingyan","0","Closed","19","19","","","","","Yes",
"8500","LDSP 320","2","Leadership Through the Ages","3","","Lec","MWF","1300-1350","TRIB 208","Tian, Qingyan","2","Open","17","19","","","","","Yes",
"8501","LDSP 330","1","Cross-Cultural Leadership","3","AIGM","Lec","MWF","0900-0950","TRIB 208","Tian, Qingyan","1","Open","25","26","","","","","Yes",
"8502","LDSP 330","2","Cross-Cultural Leadership","3","AIGM","Lec","MWF","1000-1050","TRIB 208","Tian, Qingyan","5","Open","21","26","","","","","Yes",
"8503","LDSP 337","1","Higher Education Leadership","3","","Lec","MW","1600-1715","LUTR 142","Callahan, Kathleen","0","Closed","19","19","","","","","Yes",
"8504","LDSP 338","1","Leading Adaptive Change","3","","Lec","TR","1100-1215","MCM 210","Lapke, Shalyn","0","Closed","26","26","","","","","Yes",
"8505","LDSP 338","2","Leading Adaptive Change","3","","Lec","MW","1600-1715","LUTR 264","Hench, Jessica","0","Closed","25","25","","","","","Yes",
"8506","LDSP 338","3","Leading Adaptive Change","3","","Lec","MW","1800-1915","LUTR 264","Hench, Jessica","0","Closed","26","26","","","","","Yes",
"8507","LDSP 340","1","Outdoor Leadership","3","","Lec","MW","1800-1915","MCM 307","Redekop, Benjamin","2","Open","14","16","","","","","Yes",
"8508","LDSP 350","1","Leadership in Sport","3","","Lec","TR","1330-1445","MCM 162","Shollen, S.","0","Closed","26","26","","","","","Yes",
"8509","LDSP 370","1","Leading in Healthcare Industry","3","","Lec","W","1800-2100","LUTR 142","Camaioni, Molly","2","Open","24","26","","","","","Yes",
"8510","LDSP 371","1","WI: LDSP Internship Practicum","3","  WI","Lec","MWF","1400-1450","MCM 200D","Callahan, Kathleen","9","Open","8","17","","","","","Yes",
"9146","LDSP 395","1","SPC TP: The Econ of Admiration","3","","Lec","TR","1500-1615","TRIB 1210","Harter, Nathan","4","Open","15","19","","","","","",
"9148","LDSP 395","2","SPC TP: Excellent Thinkers","3","","Lec","MWF","1200-1250","MCM 362","Little, Sabrina","0","Closed","24","24","","","","","",
"9361","LDSP 399","1","IND ST: Cross-Functional Syste","3","","Ind","","","ARR ","Throupe, Lori","-1","Closed","1","0","","","","","",
